open,high,low,close,volume,datetime
8656.98,8659.81,8655.18,8658.77,8.761406,2019-06-02 15:32:00+00:00
8656.5,8667.71,8655.03,8660.37,18.679467,2019-06-02 15:33:00+00:00
8658.73,8664.35,8656.96,8660.01,15.007255,2019-06-02 15:34:00+00:00
8660.36,8660.68,8654.1,8656.39,16.941758,2019-06-02 15:35:00+00:00
8656.51,8670.71,8655.01,8667.8,12.76218,2019-06-02 15:36:00+00:00
8668.09,8672.12,8664.0,8667.91,26.639298,2019-06-02 15:37:00+00:00
8667.87,8670.0,8663.0,8670.0,88.44568,2019-06-02 15:38:00+00:00
8670.0,8677.83,8666.92,8675.74,16.405622,2019-06-02 15:39:00+00:00
8677.83,8681.52,8676.09,8679.66,57.928401,2019-06-02 15:40:00+00:00
8679.66,8680.0,8677.09,8680.0,16.268682,2019-06-02 15:41:00+00:00
8680.0,8680.0,8674.41,8676.22,23.496883,2019-06-02 15:42:00+00:00
8673.91,8679.1,8672.59,8676.13,17.730749,2019-06-02 15:43:00+00:00
8678.89,8685.23,8672.0,8672.0,35.272729,2019-06-02 15:44:00+00:00
8679.29,8679.29,8670.2,8675.95,15.837868,2019-06-02 15:45:00+00:00
8672.64,8680.0,8670.06,8674.85,15.864367,2019-06-02 15:46:00+00:00
8674.59,8679.87,8671.02,8675.37,13.527699,2019-06-02 15:47:00+00:00
8677.04,8678.0,8672.61,8672.61,14.703636,2019-06-02 15:48:00+00:00
8671.85,8675.86,8667.88,8672.02,70.203857,2019-06-02 15:49:00+00:00
8671.39,8674.62,8663.41,8663.46,26.217642,2019-06-02 15:50:00+00:00
8663.46,8669.93,8661.0,8664.74,17.243173,2019-06-02 15:51:00+00:00
8663.1,8665.47,8658.21,8662.4,12.197398,2019-06-02 15:52:00+00:00
8662.4,8672.89,8658.52,8672.89,18.419331,2019-06-02 15:53:00+00:00
8670.15,8672.83,8663.0,8669.7,10.032372,2019-06-02 15:54:00+00:00
8667.5,8676.97,8664.9,8673.78,11.916573,2019-06-02 15:55:00+00:00
8672.9,8681.02,8667.09,8676.13,19.9891,2019-06-02 15:56:00+00:00
8676.63,8679.95,8670.94,8676.87,15.0395,2019-06-02 15:57:00+00:00
8676.89,8682.44,8673.88,8682.38,12.380356,2019-06-02 15:58:00+00:00
8682.38,8686.87,8670.0,8678.22,30.037109,2019-06-02 15:59:00+00:00
8677.22,8678.74,8669.04,8672.66,11.78608,2019-06-02 16:00:00+00:00
8669.04,8672.52,8660.0,8664.66,25.387053,2019-06-02 16:01:00+00:00
8661.84,8664.27,8644.08,8649.93,46.291456,2019-06-02 16:02:00+00:00
8647.12,8660.05,8647.06,8658.36,46.983038,2019-06-02 16:03:00+00:00
8657.31,8660.05,8644.06,8649.28,17.203786,2019-06-02 16:04:00+00:00
8649.28,8649.28,8630.0,8634.22,41.927194,2019-06-02 16:05:00+00:00
8634.22,8653.33,8631.54,8650.58,26.82934,2019-06-02 16:06:00+00:00
8650.6,8660.0,8650.0,8652.14,19.27567,2019-06-02 16:07:00+00:00
8652.58,8658.39,8651.07,8653.43,11.359903,2019-06-02 16:08:00+00:00
8653.43,8660.14,8650.05,8659.7,7.404009,2019-06-02 16:09:00+00:00
8658.98,8664.82,8658.04,8658.09,19.133664,2019-06-02 16:10:00+00:00
8660.96,8664.76,8658.0,8660.38,8.922337,2019-06-02 16:11:00+00:00
8659.07,8664.82,8657.82,8664.82,11.186657,2019-06-02 16:12:00+00:00
8664.82,8669.81,8660.25,8660.25,19.066004,2019-06-02 16:13:00+00:00
8660.0,8669.25,8658.0,8660.88,18.794792,2019-06-02 16:14:00+00:00
8661.03,8668.29,8660.25,8666.66,10.190888,2019-06-02 16:15:00+00:00
8664.81,8669.82,8664.72,8667.57,10.718747,2019-06-02 16:16:00+00:00
8667.57,8674.95,8667.57,8674.95,11.198285,2019-06-02 16:17:00+00:00
8674.05,8679.01,8670.0,8670.0,15.889383,2019-06-02 16:18:00+00:00
8672.52,8676.0,8666.29,8676.0,12.503183,2019-06-02 16:19:00+00:00
8675.61,8684.78,8675.39,8680.72,15.561456,2019-06-02 16:20:00+00:00
8680.91,8693.44,8680.26,8691.09,16.995953,2019-06-02 16:21:00+00:00
8693.44,8694.01,8688.48,8690.74,14.222351,2019-06-02 16:22:00+00:00
8690.74,8694.99,8688.53,8693.69,17.58545,2019-06-02 16:23:00+00:00
8694.79,8694.99,8683.39,8686.04,13.929104,2019-06-02 16:24:00+00:00
8685.97,8698.7,8683.51,8693.6,21.615626,2019-06-02 16:25:00+00:00
8693.6,8700.84,8690.58,8700.84,26.996276,2019-06-02 16:26:00+00:00
8700.84,8703.33,8691.51,8691.56,37.473547,2019-06-02 16:27:00+00:00
8696.29,8696.29,8684.97,8686.38,19.565928,2019-06-02 16:28:00+00:00
8687.87,8692.81,8682.32,8685.98,26.451868,2019-06-02 16:29:00+00:00
8684.99,8693.96,8682.7,8692.21,6.495055,2019-06-02 16:30:00+00:00
8693.95,8693.97,8686.3,8691.47,11.064335,2019-06-02 16:31:00+00:00
8692.2,8698.04,8691.47,8692.47,17.669741,2019-06-02 16:32:00+00:00
8693.91,8693.91,8687.99,8689.5,7.950811,2019-06-02 16:33:00+00:00
8689.48,8691.89,8686.17,8691.86,16.015177,2019-06-02 16:34:00+00:00
8690.39,8698.8,8690.39,8696.12,49.247003,2019-06-02 16:35:00+00:00
8697.77,8698.8,8693.01,8693.06,5.863561,2019-06-02 16:36:00+00:00
8693.01,8699.16,8693.0,8694.49,13.68257,2019-06-02 16:37:00+00:00
8694.49,8699.51,8694.49,8696.16,6.959014,2019-06-02 16:38:00+00:00
8697.73,8697.73,8688.48,8693.05,15.245302,2019-06-02 16:39:00+00:00
8695.71,8695.84,8692.0,8694.43,10.973651,2019-06-02 16:40:00+00:00
8694.41,8694.41,8686.0,8688.13,9.592819,2019-06-02 16:41:00+00:00
8686.0,8690.98,8683.87,8689.44,10.867514,2019-06-02 16:42:00+00:00
8689.44,8691.56,8686.09,8688.43,5.900114,2019-06-02 16:43:00+00:00
8688.43,8689.33,8682.0,8684.86,5.582623,2019-06-02 16:44:00+00:00
8684.48,8687.33,8681.51,8683.9,8.19173,2019-06-02 16:45:00+00:00
8685.42,8689.58,8681.6,8689.58,4.667924,2019-06-02 16:46:00+00:00
8687.73,8689.61,8681.68,8684.75,8.137112,2019-06-02 16:47:00+00:00
8682.53,8685.37,8675.0,8675.6,8.438974,2019-06-02 16:48:00+00:00
8675.71,8680.0,8675.71,8678.59,5.301073,2019-06-02 16:49:00+00:00
8677.0,8679.86,8670.0,8670.36,13.920823,2019-06-02 16:50:00+00:00
8670.36,8675.76,8670.0,8672.84,12.016781,2019-06-02 16:51:00+00:00
8674.5,8680.0,8671.48,8680.0,5.036033,2019-06-02 16:52:00+00:00
8679.95,8681.47,8677.44,8680.49,6.517515,2019-06-02 16:53:00+00:00
8680.47,8681.47,8675.9,8677.84,4.899857,2019-06-02 16:54:00+00:00
8677.0,8681.36,8675.41,8677.21,4.187612,2019-06-02 16:55:00+00:00
8677.21,8679.94,8675.71,8678.0,5.869997,2019-06-02 16:56:00+00:00
8677.78,8679.66,8675.0,8677.0,21.408778,2019-06-02 16:57:00+00:00
8677.74,8680.54,8675.0,8676.55,9.875207,2019-06-02 16:58:00+00:00
8680.2,8680.99,8675.02,8678.51,7.233446,2019-06-02 16:59:00+00:00
8675.7,8683.08,8675.29,8681.07,8.17289,2019-06-02 17:00:00+00:00
8681.07,8686.28,8681.05,8685.44,8.352078,2019-06-02 17:01:00+00:00
8685.44,8694.51,8684.0,8689.51,10.856684,2019-06-02 17:02:00+00:00
8689.57,8692.43,8684.73,8684.73,7.683845,2019-06-02 17:03:00+00:00
8687.45,8689.3,8684.73,8686.62,3.814571,2019-06-02 17:04:00+00:00
8688.0,8689.01,8685.95,8686.44,3.410079,2019-06-02 17:05:00+00:00
8688.65,8690.04,8686.33,8689.67,7.067773,2019-06-02 17:06:00+00:00
8689.67,8690.52,8685.34,8685.35,9.358585,2019-06-02 17:07:00+00:00
8687.87,8688.14,8681.89,8686.17,8.863278,2019-06-02 17:08:00+00:00
8688.13,8688.13,8681.03,8683.57,5.831175,2019-06-02 17:09:00+00:00
8683.57,8694.42,8681.05,8688.23,12.446548,2019-06-02 17:10:00+00:00
8688.23,8691.65,8677.98,8688.4,23.245584,2019-06-02 17:11:00+00:00
8686.7,8689.3,8682.0,8688.66,7.798327,2019-06-02 17:12:00+00:00
8687.76,8688.59,8685.04,8686.15,2.581017,2019-06-02 17:13:00+00:00
8687.38,8692.36,8686.24,8692.36,4.358934,2019-06-02 17:14:00+00:00
8692.36,8697.0,8692.36,8696.98,27.949348,2019-06-02 17:15:00+00:00
8695.52,8698.29,8695.5,8695.57,12.948416,2019-06-02 17:16:00+00:00
8695.57,8700.78,8695.5,8698.11,11.962359,2019-06-02 17:17:00+00:00
8700.37,8700.37,8695.0,8696.5,16.323456,2019-06-02 17:18:00+00:00
8696.81,8699.43,8696.81,8696.83,5.685899,2019-06-02 17:19:00+00:00
8696.82,8698.06,8686.66,8691.98,55.781428,2019-06-02 17:20:00+00:00
8691.98,8701.03,8690.92,8701.03,22.069353,2019-06-02 17:21:00+00:00
8700.97,8702.0,8690.04,8692.37,22.140704,2019-06-02 17:22:00+00:00
8692.15,8702.89,8690.01,8700.22,30.605232,2019-06-02 17:23:00+00:00
8700.25,8701.25,8693.46,8696.9,17.038465,2019-06-02 17:24:00+00:00
8695.0,8697.65,8685.69,8693.36,105.379907,2019-06-02 17:25:00+00:00
8693.32,8693.32,8629.89,8683.81,99.942804,2019-06-02 17:26:00+00:00
8683.72,8683.94,8670.71,8675.03,25.043295,2019-06-02 17:27:00+00:00
8675.96,8682.65,8670.78,8682.65,39.541782,2019-06-02 17:28:00+00:00
8682.64,8682.69,8679.83,8680.06,11.113752,2019-06-02 17:29:00+00:00
8682.36,8683.18,8673.87,8677.58,10.851489,2019-06-02 17:30:00+00:00
8675.73,8682.08,8673.69,8680.36,14.386452,2019-06-02 17:31:00+00:00
8682.0,8682.31,8672.81,8678.01,64.321487,2019-06-02 17:32:00+00:00
8680.0,8683.0,8670.0,8673.95,94.794476,2019-06-02 17:33:00+00:00
8671.03,8675.0,8665.02,8673.76,13.516287,2019-06-02 17:34:00+00:00
8673.0,8680.58,8670.37,8671.13,8.186145,2019-06-02 17:35:00+00:00
8674.12,8677.86,8670.33,8672.04,8.424185,2019-06-02 17:36:00+00:00
8672.04,8679.32,8670.28,8678.59,8.910897,2019-06-02 17:37:00+00:00
8679.34,8680.58,8670.8,8680.58,19.352251,2019-06-02 17:38:00+00:00
8680.03,8684.6,8679.29,8682.5,9.631568,2019-06-02 17:39:00+00:00
8684.47,8684.79,8675.54,8677.39,12.967778,2019-06-02 17:40:00+00:00
8678.43,8678.5,8671.03,8673.77,8.521385,2019-06-02 17:41:00+00:00
8673.77,8674.28,8669.6,8673.63,11.422691,2019-06-02 17:42:00+00:00
8673.63,8676.4,8663.64,8668.19,26.461595,2019-06-02 17:43:00+00:00
8668.19,8671.49,8662.0,8668.65,11.924631,2019-06-02 17:44:00+00:00
8668.13,8677.04,8667.99,8674.08,7.428825,2019-06-02 17:45:00+00:00
8672.63,8676.79,8668.63,8676.33,10.604018,2019-06-02 17:46:00+00:00
8672.59,8676.31,8666.01,8666.01,10.125286,2019-06-02 17:47:00+00:00
8666.02,8670.98,8661.79,8668.55,12.839346,2019-06-02 17:48:00+00:00
8668.55,8673.08,8656.53,8659.43,5.644033,2019-06-02 17:49:00+00:00
8659.27,8659.27,8640.0,8653.59,44.217206,2019-06-02 17:50:00+00:00
8654.0,8656.56,8642.09,8655.93,17.728659,2019-06-02 17:51:00+00:00
8653.27,8672.12,8653.27,8668.69,12.383133,2019-06-02 17:52:00+00:00
8668.58,8668.58,8654.32,8657.65,11.218986,2019-06-02 17:53:00+00:00
8657.65,8657.65,8648.21,8654.89,11.71886,2019-06-02 17:54:00+00:00
8654.89,8666.51,8652.2,8661.38,21.506642,2019-06-02 17:55:00+00:00
8661.38,8661.86,8646.3,8649.51,10.706492,2019-06-02 17:56:00+00:00
8646.61,8649.47,8635.69,8644.27,16.802264,2019-06-02 17:57:00+00:00
8644.68,8648.52,8639.56,8641.0,13.899129,2019-06-02 17:58:00+00:00
8640.92,8648.78,8630.0,8642.13,32.789071,2019-06-02 17:59:00+00:00
8643.3,8646.67,8630.0,8633.41,18.915576,2019-06-02 18:00:00+00:00
8634.48,8641.93,8630.0,8635.1,24.573531,2019-06-02 18:01:00+00:00
8635.16,8635.31,8614.1,8630.23,53.518746,2019-06-02 18:02:00+00:00
8630.46,8635.0,8618.09,8618.11,27.833028,2019-06-02 18:03:00+00:00
8618.17,8637.09,8617.29,8635.23,19.254308,2019-06-02 18:04:00+00:00
8637.09,8653.83,8634.71,8644.07,27.318334,2019-06-02 18:05:00+00:00
8642.88,8653.09,8637.71,8649.85,13.989167,2019-06-02 18:06:00+00:00
8647.61,8651.77,8636.76,8639.46,17.512634,2019-06-02 18:07:00+00:00
8640.98,8650.99,8636.1,8649.48,6.183912,2019-06-02 18:08:00+00:00
8646.46,8651.0,8642.01,8650.96,10.566917,2019-06-02 18:09:00+00:00
8650.18,8656.64,8648.69,8653.18,11.189328,2019-06-02 18:10:00+00:00
8652.43,8661.36,8652.43,8660.63,6.242555,2019-06-02 18:11:00+00:00
8661.53,8666.8,8659.55,8662.63,9.075554,2019-06-02 18:12:00+00:00
8662.88,8667.36,8648.67,8648.67,15.963028,2019-06-02 18:13:00+00:00
8650.46,8653.99,8641.11,8646.54,20.400462,2019-06-02 18:14:00+00:00
8647.0,8653.8,8643.83,8648.14,13.602326,2019-06-02 18:15:00+00:00
8648.08,8658.74,8645.48,8649.07,14.438248,2019-06-02 18:16:00+00:00
8651.32,8653.85,8642.01,8642.03,11.397579,2019-06-02 18:17:00+00:00
8642.03,8659.99,8642.0,8654.88,9.684213,2019-06-02 18:18:00+00:00
8659.66,8659.66,8647.5,8647.73,9.504413,2019-06-02 18:19:00+00:00
8647.73,8651.71,8645.68,8646.69,5.857341,2019-06-02 18:20:00+00:00
8646.69,8665.36,8645.81,8661.55,23.810236,2019-06-02 18:21:00+00:00
8662.84,8662.84,8653.78,8658.17,8.008004,2019-06-02 18:22:00+00:00
8658.17,8665.24,8656.93,8664.58,5.080133,2019-06-02 18:23:00+00:00
8664.2,8664.2,8653.9,8658.13,7.198416,2019-06-02 18:24:00+00:00
8657.9,8660.34,8653.05,8656.66,5.192183,2019-06-02 18:25:00+00:00
8658.17,8665.31,8653.06,8660.14,10.62891,2019-06-02 18:26:00+00:00
8660.14,8674.08,8660.14,8673.3,13.080425,2019-06-02 18:27:00+00:00
8673.3,8673.95,8660.2,8662.99,13.831935,2019-06-02 18:28:00+00:00
8663.58,8667.05,8655.92,8658.86,6.563511,2019-06-02 18:29:00+00:00
8655.93,8668.52,8655.93,8663.17,5.627576,2019-06-02 18:30:00+00:00
8663.55,8669.0,8655.96,8659.29,12.399069,2019-06-02 18:31:00+00:00
8659.03,8661.31,8655.14,8655.35,11.918901,2019-06-02 18:32:00+00:00
8655.35,8660.0,8653.47,8657.44,12.532599,2019-06-02 18:33:00+00:00
8655.82,8658.23,8651.41,8656.74,5.455918,2019-06-02 18:34:00+00:00
8656.61,8656.62,8651.56,8653.68,3.543814,2019-06-02 18:35:00+00:00
8652.61,8663.26,8651.56,8659.58,11.101971,2019-06-02 18:36:00+00:00
8659.43,8664.03,8654.99,8664.03,8.860547,2019-06-02 18:37:00+00:00
8664.02,8668.0,8656.68,8664.59,21.088525,2019-06-02 18:38:00+00:00
8661.4,8668.92,8656.65,8665.23,14.761319,2019-06-02 18:39:00+00:00
8665.23,8673.85,8663.95,8671.73,7.110824,2019-06-02 18:40:00+00:00
8668.13,8673.73,8665.44,8670.59,6.906069,2019-06-02 18:41:00+00:00
8671.17,8676.92,8667.61,8670.74,13.006127,2019-06-02 18:42:00+00:00
8670.98,8682.34,8670.98,8680.55,16.680228,2019-06-02 18:43:00+00:00
8679.06,8683.0,8677.0,8680.04,12.95124,2019-06-02 18:44:00+00:00
8680.68,8682.47,8670.23,8676.28,11.290768,2019-06-02 18:45:00+00:00
8676.24,8680.0,8672.7,8676.25,5.916451,2019-06-02 18:46:00+00:00
8674.05,8680.98,8673.49,8677.23,3.594807,2019-06-02 18:47:00+00:00
8678.46,8678.47,8671.37,8677.02,7.877031,2019-06-02 18:48:00+00:00
8677.81,8679.0,8673.01,8679.0,5.864844,2019-06-02 18:49:00+00:00
8675.6,8677.25,8671.57,8673.63,6.065809,2019-06-02 18:50:00+00:00
8676.93,8680.5,8674.05,8680.5,11.566901,2019-06-02 18:51:00+00:00
8681.26,8682.23,8678.5,8682.16,4.054702,2019-06-02 18:52:00+00:00
8680.02,8682.16,8673.8,8673.8,4.872004,2019-06-02 18:53:00+00:00
8675.99,8681.68,8674.16,8678.73,4.508832,2019-06-02 18:54:00+00:00
8678.92,8681.27,8674.0,8678.11,11.191169,2019-06-02 18:55:00+00:00
8676.65,8680.37,8672.57,8680.32,11.492485,2019-06-02 18:56:00+00:00
8680.32,8681.0,8674.81,8677.66,14.430438,2019-06-02 18:57:00+00:00
8676.97,8678.36,8672.61,8676.03,2.962136,2019-06-02 18:58:00+00:00
8674.25,8676.03,8670.69,8671.35,4.714286,2019-06-02 18:59:00+00:00
8672.13,8677.29,8670.0,8673.29,15.553386,2019-06-02 19:00:00+00:00
8673.29,8676.0,8667.96,8669.43,30.316135,2019-06-02 19:01:00+00:00
8669.91,8674.65,8664.49,8672.16,10.910342,2019-06-02 19:02:00+00:00
8673.64,8680.0,8670.46,8680.0,8.571422,2019-06-02 19:03:00+00:00
8679.57,8679.98,8672.71,8675.05,8.032614,2019-06-02 19:04:00+00:00
8677.87,8680.0,8674.6,8679.6,11.512156,2019-06-02 19:05:00+00:00
8678.62,8680.0,8675.6,8678.98,4.922271,2019-06-02 19:06:00+00:00
8678.96,8683.79,8674.18,8676.43,21.46349,2019-06-02 19:07:00+00:00
8676.37,8680.5,8673.01,8673.06,16.156186,2019-06-02 19:08:00+00:00
8673.06,8680.15,8673.05,8676.69,3.966107,2019-06-02 19:09:00+00:00
8676.49,8676.91,8666.67,8669.97,19.804464,2019-06-02 19:10:00+00:00
8669.97,8670.4,8665.61,8668.38,3.604915,2019-06-02 19:11:00+00:00
8668.3,8668.41,8664.16,8667.33,4.92814,2019-06-02 19:12:00+00:00
8664.97,8673.29,8664.96,8671.12,7.908607,2019-06-02 19:13:00+00:00
8671.11,8673.0,8666.0,8669.67,4.082365,2019-06-02 19:14:00+00:00
8670.65,8670.65,8665.05,8665.43,5.692079,2019-06-02 19:15:00+00:00
8666.33,8667.95,8662.46,8663.57,11.16122,2019-06-02 19:16:00+00:00
8666.84,8673.0,8663.83,8672.76,24.757563,2019-06-02 19:17:00+00:00
8673.0,8677.0,8668.28,8677.0,8.714075,2019-06-02 19:18:00+00:00
8676.23,8680.0,8672.02,8672.02,5.205022,2019-06-02 19:19:00+00:00
8669.99,8674.07,8663.95,8667.91,12.778576,2019-06-02 19:20:00+00:00
8664.2,8667.37,8657.0,8657.0,31.1867,2019-06-02 19:21:00+00:00
8656.96,8662.22,8650.0,8652.88,9.159239,2019-06-02 19:22:00+00:00
8655.54,8660.62,8651.77,8659.77,4.883901,2019-06-02 19:23:00+00:00
8655.94,8664.46,8655.94,8664.17,4.566899,2019-06-02 19:24:00+00:00
8663.07,8664.06,8650.09,8650.09,8.630424,2019-06-02 19:25:00+00:00
8652.33,8652.33,8641.0,8647.21,24.686981,2019-06-02 19:26:00+00:00
8645.34,8650.0,8642.54,8650.0,7.741523,2019-06-02 19:27:00+00:00
8648.2,8650.0,8635.03,8638.7,27.506578,2019-06-02 19:28:00+00:00
8635.48,8643.89,8633.34,8635.02,45.607462,2019-06-02 19:29:00+00:00
8634.98,8637.47,8634.16,8634.94,8.68486,2019-06-02 19:30:00+00:00
8634.94,8638.51,8627.0,8627.66,19.632238,2019-06-02 19:31:00+00:00
8629.83,8630.11,8621.46,8626.54,38.49597,2019-06-02 19:32:00+00:00
8626.54,8640.0,8620.1,8638.17,26.407603,2019-06-02 19:33:00+00:00
8638.42,8641.23,8625.21,8631.79,48.53474,2019-06-02 19:34:00+00:00
8631.91,8635.11,8628.21,8635.03,32.277126,2019-06-02 19:35:00+00:00
8633.35,8647.03,8632.98,8642.73,5.84039,2019-06-02 19:36:00+00:00
8642.73,8661.53,8640.9,8661.5,12.581719,2019-06-02 19:37:00+00:00
8657.78,8661.36,8651.01,8656.6,12.992349,2019-06-02 19:38:00+00:00
8656.4,8661.53,8649.19,8658.94,9.415619,2019-06-02 19:39:00+00:00
8660.0,8662.04,8654.28,8658.75,6.447373,2019-06-02 19:40:00+00:00
8659.64,8659.73,8652.0,8652.6,4.376675,2019-06-02 19:41:00+00:00
8655.43,8668.0,8652.63,8665.18,22.278004,2019-06-02 19:42:00+00:00
8667.99,8668.12,8652.91,8659.73,7.317668,2019-06-02 19:43:00+00:00
8663.31,8665.0,8656.39,8658.51,4.385239,2019-06-02 19:44:00+00:00
8660.69,8661.16,8646.19,8648.77,12.48776,2019-06-02 19:45:00+00:00
8648.77,8657.44,8647.32,8650.05,4.687803,2019-06-02 19:46:00+00:00
8649.56,8661.5,8649.55,8659.99,5.089677,2019-06-02 19:47:00+00:00
8659.72,8660.0,8654.41,8658.59,6.288993,2019-06-02 19:48:00+00:00
8657.94,8665.57,8655.24,8660.86,5.706026,2019-06-02 19:49:00+00:00
8660.86,8660.86,8653.34,8657.12,6.8454,2019-06-02 19:50:00+00:00
8657.19,8665.12,8655.26,8662.5,9.485805,2019-06-02 19:51:00+00:00
8661.95,8664.21,8658.27,8661.23,8.710266,2019-06-02 19:52:00+00:00
8661.23,8663.92,8656.06,8662.54,5.621544,2019-06-02 19:53:00+00:00
8662.52,8670.0,8659.35,8664.03,18.457413,2019-06-02 19:54:00+00:00
8665.0,8669.52,8661.6,8666.71,5.50341,2019-06-02 19:55:00+00:00
8666.92,8672.0,8662.32,8667.08,12.675184,2019-06-02 19:56:00+00:00
8667.0,8672.03,8665.63,8667.99,7.740642,2019-06-02 19:57:00+00:00
8671.8,8671.81,8666.92,8670.0,3.655656,2019-06-02 19:58:00+00:00
8671.01,8671.08,8663.93,8669.18,5.335523,2019-06-02 19:59:00+00:00
8669.18,8673.38,8669.18,8670.0,5.100243,2019-06-02 20:00:00+00:00
8670.0,8678.03,8669.24,8678.03,14.217417,2019-06-02 20:01:00+00:00
8678.33,8686.1,8674.97,8681.18,26.090714,2019-06-02 20:02:00+00:00
8681.18,8686.83,8677.1,8682.96,11.198331,2019-06-02 20:03:00+00:00
8683.0,8683.0,8675.07,8682.27,8.142686,2019-06-02 20:04:00+00:00
8682.27,8686.95,8678.38,8686.95,7.21571,2019-06-02 20:05:00+00:00
8685.5,8688.0,8683.01,8686.78,6.623574,2019-06-02 20:06:00+00:00
8686.66,8691.04,8684.0,8691.04,13.548722,2019-06-02 20:07:00+00:00
8691.04,8696.54,8688.76,8692.99,14.156365,2019-06-02 20:08:00+00:00
8690.13,8699.0,8690.02,8692.77,16.111929,2019-06-02 20:09:00+00:00
8692.11,8700.0,8690.16,8695.72,20.822941,2019-06-02 20:10:00+00:00
8694.68,8700.47,8682.49,8682.49,19.023384,2019-06-02 20:11:00+00:00
8684.84,8697.64,8683.92,8695.23,7.995948,2019-06-02 20:12:00+00:00
8697.53,8699.76,8695.06,8698.95,3.750955,2019-06-02 20:13:00+00:00
8698.95,8699.63,8688.81,8690.44,10.344081,2019-06-02 20:14:00+00:00
8689.68,8696.79,8688.81,8691.07,15.21631,2019-06-02 20:15:00+00:00
8691.07,8696.75,8684.22,8693.19,14.001962,2019-06-02 20:16:00+00:00
8693.18,8696.73,8691.07,8691.07,8.509214,2019-06-02 20:17:00+00:00
8694.46,8695.0,8689.64,8691.93,12.816838,2019-06-02 20:18:00+00:00
8691.93,8694.44,8689.64,8692.04,10.910358,2019-06-02 20:19:00+00:00
8691.82,8695.0,8689.64,8693.07,12.667755,2019-06-02 20:20:00+00:00
8694.97,8694.99,8689.66,8693.1,10.430066,2019-06-02 20:21:00+00:00
8690.44,8693.02,8680.04,8681.24,12.716162,2019-06-02 20:22:00+00:00
8681.9,8686.37,8678.48,8681.28,8.256242,2019-06-02 20:23:00+00:00
8681.3,8693.36,8681.03,8687.17,16.991157,2019-06-02 20:24:00+00:00
8689.26,8690.0,8687.0,8687.0,4.557149,2019-06-02 20:25:00+00:00
8689.97,8689.99,8685.95,8686.94,3.842086,2019-06-02 20:26:00+00:00
8685.99,8693.11,8685.0,8688.82,7.052348,2019-06-02 20:27:00+00:00
8688.8,8689.5,8680.25,8683.1,5.692319,2019-06-02 20:28:00+00:00
8681.22,8690.57,8680.6,8685.59,13.376205,2019-06-02 20:29:00+00:00
8681.95,8686.3,8675.0,8677.96,16.456019,2019-06-02 20:30:00+00:00
8677.98,8681.42,8676.0,8676.0,4.495955,2019-06-02 20:31:00+00:00
8677.01,8686.6,8676.0,8686.6,14.78545,2019-06-02 20:32:00+00:00
8683.25,8688.01,8681.68,8681.69,3.794236,2019-06-02 20:33:00+00:00
8681.69,8684.4,8676.02,8678.4,6.312308,2019-06-02 20:34:00+00:00
8678.05,8678.97,8660.52,8667.2,24.295703,2019-06-02 20:35:00+00:00
8668.93,8670.0,8655.01,8667.79,17.533331,2019-06-02 20:36:00+00:00
8666.33,8667.79,8660.0,8667.23,3.646856,2019-06-02 20:37:00+00:00
8664.7,8674.03,8663.72,8673.79,10.627566,2019-06-02 20:38:00+00:00
8673.79,8674.13,8669.11,8670.68,4.03284,2019-06-02 20:39:00+00:00
8670.68,8670.68,8660.0,8662.44,7.420062,2019-06-02 20:40:00+00:00
8662.44,8667.52,8662.44,8667.24,3.747125,2019-06-02 20:41:00+00:00
8664.04,8669.54,8664.04,8668.69,6.528165,2019-06-02 20:42:00+00:00
8668.69,8672.55,8665.01,8665.83,14.627413,2019-06-02 20:43:00+00:00
8665.8,8665.83,8660.0,8661.06,9.019249,2019-06-02 20:44:00+00:00
8662.0,8662.0,8651.72,8654.09,14.248893,2019-06-02 20:45:00+00:00
8655.0,8661.59,8652.98,8659.07,14.071659,2019-06-02 20:46:00+00:00
8659.93,8661.47,8656.56,8657.72,11.259487,2019-06-02 20:47:00+00:00
8660.39,8660.39,8653.72,8655.92,6.819201,2019-06-02 20:48:00+00:00
8655.3,8659.93,8653.37,8653.37,8.530547,2019-06-02 20:49:00+00:00
8656.44,8656.46,8647.37,8649.8,23.190912,2019-06-02 20:50:00+00:00
8648.09,8658.56,8647.78,8657.98,3.956868,2019-06-02 20:51:00+00:00
8658.0,8667.25,8655.34,8662.76,14.368568,2019-06-02 20:52:00+00:00
8666.85,8673.25,8662.84,8666.67,26.536859,2019-06-02 20:53:00+00:00
8666.93,8673.39,8665.4,8673.24,16.530859,2019-06-02 20:54:00+00:00
8673.24,8673.54,8665.96,8669.37,7.999648,2019-06-02 20:55:00+00:00
8666.17,8681.57,8665.14,8677.41,17.043833,2019-06-02 20:56:00+00:00
8681.0,8682.35,8677.32,8679.0,9.038015,2019-06-02 20:57:00+00:00
8679.16,8679.18,8667.79,8673.59,12.605635,2019-06-02 20:58:00+00:00
8677.23,8684.87,8673.53,8681.55,10.112143,2019-06-02 20:59:00+00:00
8679.0,8681.35,8675.71,8676.23,8.42984,2019-06-02 21:00:00+00:00
8676.23,8679.21,8668.67,8675.07,17.019023,2019-06-02 21:01:00+00:00
8678.33,8682.13,8668.66,8681.14,15.88154,2019-06-02 21:02:00+00:00
8681.1,8684.5,8674.23,8678.81,4.984869,2019-06-02 21:03:00+00:00
